human_entrez	human_symbol	cor_fib_1	cor_fib_2	mean_cor_fib	cor_esc_1	cor_esc_2	mean_cor_esc	mean_cor_fib_esc
26229	B3GAT3	0.5	1	0.75	0.5	0.5	0.5	0.625
23193	GANAB	1	1	1	-0.5	-0.5	-0.5	0.25
80789	INTS5	1	1	1	1	0.5	0.75	0.875
102288414	C11orf98	1	1	1	1	1	1	1
790955	UQCC3	1	1	1	-0.5	0.5	0	0.5
51035	UBXN1	1	1	1	0.5	0.5	0.5	0.75
221091	LRRN4CL	-1	-1	-1	0.5	0.5	0.5	-0.25
26580	BSCL2	1	0.5	0.75	-1	1	0	0.375
2785	GNG3	-1	1	0	-0.5	1	0.25	0.125
221092	HNRNPUL2	1	0.5	0.75	1	0.5	0.75	0.75
283237	TTC9C	0.5	0.5	0.5	1	1	1	0.75
79842	ZBTB3	0.5	1	0.75	-1	-0.5	-0.75	0
5436	POLR2G	1	1	1	0.5	0.5	0.5	0.75
139628	FOXR2	0	0	0	0.5	-1	-0.25	-0.125
92017	SNX29	-1	-0.5	-0.75	-1	-1	-1	-0.875
340595	RTL4	0.866025403784439	1	0.933012701892219	-0.5	0.5	0	0.46650635094611
79703	C11orf80	0.5	-1	-0.25	-0.5	-1	-0.75	-0.5
6611	SMS	1	0.5	0.75	1	0.5	0.75	0.75
4357	MPST	1	1	1	-0.5	0.5	0	0.5
1439	CSF2RB	0.5	0.5	0.5	-0.5	1	0.25	0.375
4689	NCF4	0	0	0	0	0	0	0
27112	FAM155B	0	0	0	1	1	1	0.5
139886	SPIN4	-1	-1	-1	1	0.5	0.75	-0.125
23708	GSPT2	1	0.5	0.75	-0.5	-0.5	-0.5	0.125
22882	ZHX2	-1	-0.5	-0.75	-0.5	-0.5	-0.5	-0.625
147495	APCDD1	1	1	1	-0.5	0.5	0	0.5
153733	CCDC112	-1	-1	-1	-0.5	-1	-0.75	-0.875
4163	MCC	0.5	-1	-0.25	-0.5	-1	-0.75	-0.5
389336	C5orf46	0	0	0	0	0	0	0
26045	LRRTM2	0.5	1	0.75	0.5	-1	-0.25	0.25
653505	PPIAL4A	0.5	0.5	0.5	-0.5	0.5	0	0.25
80133	MROH9	0.866025403784439	-1	-0.0669872981077806	0	0	0	-0.0334936490538903
729262	NUTM2B	0	0	0	0	0	0	0
84624	FNDC1	-1	-1	-1	-1	-1	-1	-1
899	CCNF	-1	-1	-1	1	1	1	0
5413	SEPTIN5	-1	-0.5	-0.75	-0.5	0.5	0	-0.375
7846	TUBA1A	-0.5	0.5	0	1	1	1	0.5
117854	TRIM6	0.5	1	0.75	0.5	-0.5	0	0.375
9015	TAF1A	1	0.5	0.75	0.5	-0.5	0	0.375
11278	KLF12	0.5	0.5	0.5	1	0.5	0.75	0.625
151254	C2CD6	0	0	0	-1	0.5	-0.25	-0.125
151871	DPPA2	0	1	0.5	0.5	0.5	0.5	0.5
122706	PSMB11	-1	0.5	-0.25	-1	-0.5	-0.75	-0.5
340719	NANOS1	-1	-1	-1	1	1	1	0
282966	C10orf53	0	0	0	1	0.5	0.75	0.375
389690	MROH5	0	0	0	-0.5	0.5	0	0
90673	PPP1R3E	1	-1	0	1	0.5	0.75	0.375
51105	PHF20L1	1	0.5	0.75	-0.5	-0.5	-0.5	0.125
10086	HHLA1	0	0	0	0	0.5	0.25	0.125
339210	C17orf67	-0.866025403784439	0	-0.433012701892219	-0.866025403784439	-0.5	-0.683012701892219	-0.558012701892219
157638	LRATD2	-1	-1	-1	0.5	0.5	0.5	-0.25
643382	TMEM253	-0.5	-1	-0.75	0.5	-0.5	0	-0.375
29986	SLC39A2	-0.5	-0.5	-0.5	0.5	-0.5	0	-0.25
10876	EDDM3A	0	0	0	0	0	0	0
51651	PTRH2	0.5	1	0.75	1	-0.5	0.25	0.5
219749	ZNF25	-0.5	-1	-0.75	-1	1	0	-0.375
2658	GDF2	0	0	0	0	0	0	0
100287284	MANSC4	-1	-0.5	-0.75	-0.5	-1	-0.75	-0.75
79925	SPEF2	-0.866025403784439	0	-0.433012701892219	1	-1	0	-0.21650635094611
219348	PLAC9	1	1	1	-0.5	1	0.25	0.625
100129361	SMIM10L1	-1	-1	-1	1	1	1	0
26696	OR2T1	0	0	0	-0.5	-1	-0.75	-0.375
84700	MYO18B	0	0	0	-1	0.5	-0.25	-0.125
100507055	LRCOL1	0	0	0	1	1	1	0.5
84519	ACRBP	-0.5	-1	-0.75	-1	-1	-1	-0.875
113246	C12orf57	-0.5	-1	-0.75	-1	-0.5	-0.75	-0.75
340273	ABCB5	0	0	0	-1	-1	-1	-0.5
113146	AHNAK2	-0.5	-0.5	-0.5	-1	-1	-1	-0.75
283638	CEP170B	-1	-1	-1	-1	-1	-1	-1
339967	TMPRSS11A	0	0	0	0.866025403784439	-0.5	0.183012701892219	0.0915063509461097
23429	RYBP	-1	-1	-1	1	0.5	0.75	-0.125
2850	GPR27	-0.5	-0.866025403784439	-0.683012701892219	1	0.5	0.75	0.0334936490538903
152518	NFXL1	1	1	1	0.5	-1	-0.25	0.375
122945	NOXRED1	-1	-1	-1	-0.5	0.5	0	-0.5
100329135	TRPC5OS	0.866025403784439	0	0.433012701892219	-1	-0.5	-0.75	-0.15849364905389
6649	SOD3	-0.5	-0.5	-0.5	-0.866025403784439	-0.5	-0.683012701892219	-0.59150635094611
54830	NUP62CL	0	0	0	-1	-1	-1	-0.5
92129	RIPPLY1	-0.5	-0.866025403784439	-0.683012701892219	1	-0.5	0.25	-0.21650635094611
80823	BHLHB9	1	0.5	0.75	1	1	1	0.875
114928	GPRASP2	-1	0.5	-0.25	-1	-1	-1	-0.625
64860	ARMCX5	-0.5	1	0.25	-0.5	0.5	0	0.125
11339	OIP5	-1	-1	-1	-0.5	0.5	0	-0.5
53336	CPXCR1	0	0	0	0	0	0	0
1538	CYLC1	0	0	0	0	0	0	0
10791	VAMP5	0.5	-0.5	0	1	0.5	0.75	0.375
169966	TENT5D	0	-0.866025403784439	-0.433012701892219	1	0.5	0.75	0.15849364905389
84636	GPR174	1	0.5	0.75	0.5	0.5	0.5	0.625
139596	UPRT	0.5	0.5	0.5	0.5	-0.5	0	0.25
474	ATOH1	0	0	0	-0.5	1	0.25	0.125
6729	SRP54	0.5	-0.5	0	-1	0.5	-0.25	-0.125
100132963	SMIM9	0	0	0	0	0	0	0
65999	LRRC61	-0.5	-0.5	-0.5	-1	-0.5	-0.75	-0.625
92749	DRC1	0.866025403784439	0.5	0.683012701892219	1	-0.5	0.25	0.46650635094611
135941	OR2A14	0	0	0	0	0.866025403784439	0.433012701892219	0.21650635094611
346525	OR2A12	0	0	0	0	0	0	0
203547	VMA21	-1	0.5	-0.25	1	0.5	0.75	0.25
84548	TMEM185A	1	1	1	-0.5	1	0.25	0.625
647087	STMP1	-1	-1	-1	-1	0.5	-0.25	-0.625
203523	ZNF449	-1	-0.5	-0.75	0.5	1	0.75	0
347475	CCDC160	0	0	0	-0.5	1	0.25	0.125
136259	KLF14	0	0	0	-1	0.5	-0.25	-0.125
55190	NUDT11	0	0.866025403784439	0.433012701892219	-0.5	-1	-0.75	-0.15849364905389
339291	LRRC30	0	0	0	0	0	0	0
645432	ARRDC5	0.866025403784439	0	0.433012701892219	-0.5	0.5	0	0.21650635094611
135644	TRIM40	0	0	0	-0.5	0.5	0	0
10107	TRIM10	-0.5	0.866025403784439	0.183012701892219	0	-0.5	-0.25	-0.0334936490538903
135656	MUCL3	0	-0.5	-0.25	0.5	-0.5	0	-0.125
7940	LST1	1	0.5	0.75	0.5	-0.5	0	0.375
58530	LY6G6D	0.866025403784439	0	0.433012701892219	-1	-1	-1	-0.28349364905389
80739	MPIG6B	0	1	0.5	-1	0.5	-0.25	0.125
721	C4B	-0.5	-0.5	-0.5	-1	-1	-1	-0.75
3119	HLA-DQB1	0	0	0	-0.5	-0.5	-0.5	-0.25
7923	HSD17B8	0.5	1	0.75	-0.5	-0.5	-0.5	0.125
84330	ZNF414	-0.5	0.5	0	-1	-1	-1	-0.5
398	ARHGDIG	1	1	1	-0.5	-1	-0.75	0.125
197335	WDR90	-0.5	-0.5	-0.5	-0.5	-1	-0.75	-0.625
4832	NME3	1	1	1	0.5	-1	-0.25	0.375
197342	EME2	1	1	1	-1	-1	-1	0
154197	PNLDC1	-0.5	0.5	0	-1	-1	-1	-0.5
54996	MARC2	1	0.5	0.75	-1	0.5	-0.25	0.25
117157	SH2D1B	0.5	0.5	0.5	0	0	0	0.25
220164	DOK6	-0.5	-0.5	-0.5	-1	-0.5	-0.75	-0.625
60676	PAPPA2	-1	-1	-1	1	-0.5	0.25	-0.375
79959	CEP76	-1	-1	-1	-0.5	-1	-0.75	-0.875
153218	SPINK13	0	0	0	0	0.866025403784439	0.433012701892219	0.21650635094611
4660	PPP1R12B	-1	-1	-1	-1	-0.5	-0.75	-0.875
1456	CSNK1G3	-0.5	-0.5	-0.5	0.5	0.5	0.5	0
51334	PRR16	0.5	-0.5	0	-0.866025403784439	-0.866025403784439	-0.866025403784439	-0.433012701892219
644100	ARL14EPL	-1	-1	-1	-1	-0.5	-0.75	-0.875
643226	GRXCR2	0	0	0	0	0	0	0
56121	PCDHB15	-0.5	-1	-0.75	0.5	1	0.75	0
111064649	SMIM33	0.5	1	0.75	1	1	1	0.875
389333	PROB1	0.5	-1	-0.25	0.5	-0.5	0	-0.125
64090	GAL3ST2	-1	-1	-1	0.5	-1	-0.25	-0.625
728294	D2HGDH	-1	-1	-1	0.5	0.5	0.5	-0.25
150678	COPS9	1	1	1	-0.5	-0.5	-0.5	0.25
130888	FBXO36	0.5	1	0.75	-0.5	-1	-0.75	0
22931	RAB18	-0.5	-0.5	-0.5	0.5	0.5	0.5	0
57590	WDFY1	-1	-1	-1	-1	-1	-1	-1
375307	CATIP	1	1	1	0.5	-0.5	0	0.5
1419	CRYGB	0	0	0	-0.866025403784439	-1	-0.933012701892219	-0.46650635094611
65065	NBEAL1	-1	-0.5	-0.75	0.5	-1	-0.25	-0.5
80055	PGAP1	-1	-1	-1	0.5	-0.5	0	-0.5
643965	TMEM88B	1	-0.5	0.25	1	0.5	0.75	0.5
9903	KLHL21	0.5	1	0.75	-0.5	-1	-0.75	0
378708	CENPS	-1	-0.5	-0.75	1	0.5	0.75	0
55788	LMBRD1	0.5	-1	-0.25	-0.5	-0.5	-0.5	-0.375
79363	CPLANE2	0.5	-0.5	0	0.5	-0.5	0	0
245927	DEFB113	0	0	0	0	0	0	0
127703	C1orf216	-0.5	-1	-0.75	-0.5	-0.5	-0.5	-0.625
79729	SH3D21	1	0.5	0.75	0.5	-0.5	0	0.375
149478	BTBD19	-1	-0.5	-0.75	-1	-1	-1	-0.875
148930	KNCN	0	0	0	0	0.5	0.25	0.125
57830	KRTAP5-8	0	0	0	0	0	0	0
84455	EFCAB7	-0.5	-0.5	-0.5	0.5	-0.5	0	-0.25
29929	ALG6	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5
1030	CDKN2B	-1	-1	-1	-1	-1	-1	-1
594857	NPS	0	0	0	0	0	0	0
642938	INSYN2A	0	0.866025403784439	0.433012701892219	-0.5	-1	-0.75	-0.15849364905389
7284	TUFM	1	1	1	1	1	1	1
124152	IQCK	0.5	-0.5	0	-1	1	0	0
10850	CCL27	0.5	-0.5	0	-1	-0.5	-0.75	-0.375
6366	CCL21	0	0	0	0	0.866025403784439	0.433012701892219	0.21650635094611
27288	RBMXL2	-0.5	-0.5	-0.5	1	0.5	0.75	0.125
120775	OR2D3	0	0	0	0	0	0	0
283297	OR10A4	0	0	0	0	0	0	0
120787	OR52W1	0	0.866025403784439	0.433012701892219	0	0	0	0.21650635094611
196335	OR56B4	0	0	0	0	0	0	0
79817	MOB3B	-0.5	-0.5	-0.5	-1	-1	-1	-0.75
390082	OR52E5	0	0	0	0	0.866025403784439	0.433012701892219	0.21650635094611
390081	OR52E4	0	0	0	0	0	0	0
390075	OR52N5	0	0	0	0	0	0	0
390072	OR52N4	0	0	0	0	0	0	0
390066	OR52D1	0	0	0	0	0	0	0
390064	OR51I2	0	0	0	0	0	0	0
119679	OR52J3	0	0	0	0	0	0	0
119687	OR51A7	0	0	0	0	0.866025403784439	0.433012701892219	0.21650635094611
119694	OR51F2	0	0	0	0	0	0	0
390038	OR51D1	0	0	0	0	0	0	0
55128	TRIM68	-0.5	-0.5	-0.5	0.866025403784439	0.5	0.683012701892219	0.0915063509461097
143502	OR52I2	0	0	0	0	0	0	0
119772	OR52M1	0	0	0	0	0	0	0
119774	OR52K2	0	0	0	0	0	0	0
143496	OR52B4	0	0	0	0	0	0	0
391	RHOG	1	1	1	1	1	1	1
8836	GGH	-1	-1	-1	-1	0.5	-0.25	-0.625
7274	TTPA	0.5	-1	-0.25	1	0.5	0.75	0.25
168975	CNBD1	0	0	0	0.866025403784439	0	0.433012701892219	0.21650635094611
341152	OR2AT4	0	0	0	0	0	0	0
131377	KLHL40	1	0.5	0.75	-0.5	0.5	0	0.375
192134	B3GNT6	0	-1	-0.5	-0.5	-0.5	-0.5	-0.5
4975	OMP	1	1	1	0.5	-1	-0.25	0.375
9390	SLC22A13	-1	-0.5	-0.75	-0.5	1	0.25	-0.25
149371	EXOC8	-1	-0.5	-0.75	-0.5	-0.5	-0.5	-0.625
4157	MC1R	0.5	-1	-0.25	-0.5	-1	-0.75	-0.5
29948	OSGIN1	1	1	1	0.5	1	0.75	0.875
23417	MLYCD	-0.5	-1	-0.75	-1	-0.5	-0.75	-0.75
283777	FAM169B	-0.5	-1	-0.75	-1	1	0	-0.375
9410	SNRNP40	-1	-1	-1	0.5	1	0.75	-0.125
258010	SVIP	1	1	1	-0.5	-0.5	-0.5	0.25
29890	RBM15B	-1	-1	-1	1	1	1	0
4909	NTF4	-1	-1	-1	-1	1	0	-0.5
23521	RPL13A	1	1	1	-0.5	-0.5	-0.5	0.25
259307	IL4I1	1	-1	0	0.5	0.5	0.5	0.25
84166	NLRC5	-1	-1	-1	-1	-0.5	-0.75	-0.875
25818	KLK5	0	0	0	0	-0.5	-0.25	-0.125
79156	PLEKHF1	1	0.5	0.75	-0.5	0.5	0	0.375
54680	ZNHIT6	1	0.5	0.75	0.5	-0.5	0	0.375
163049	ZNF791	-0.866025403784439	0	-0.433012701892219	0.5	0.866025403784439	0.683012701892219	0.125
388533	KRTDAP	-0.866025403784439	0	-0.433012701892219	-1	-1	-1	-0.71650635094611
130	ADH6	0.5	0.5	0.5	-1	-0.5	-0.75	-0.125
124	ADH1A	-1	-1	-1	-1	-0.5	-0.75	-0.875
644096	SDHAF1	1	1	1	-1	-0.5	-0.75	0.125
79982	DNAJB14	0.5	-0.5	0	0.5	-0.5	0	0
113230	MISP3	-0.5	-1	-0.75	-0.5	1	0.25	-0.25
1346	COX7A1	-1	0.5	-0.25	-0.5	-0.5	-0.5	-0.375
84911	ZNF382	-1	-0.5	-0.75	-1	0.5	-0.25	-0.5
10653	SPINT2	-0.5	0.5	0	-1	-0.5	-0.75	-0.375
55435	AP1AR	0.5	0.5	0.5	1	0.5	0.75	0.625
117286	CIB3	-0.5	-0.5	-0.5	1	0.5	0.75	0.125
79016	DDA1	-1	-1	-1	-1	0.5	-0.25	-0.625
196996	GRAMD2A	0.5	0.5	0.5	-1	-1	-1	-0.25
100170765	ERICH4	0	0	0	-0.5	0	-0.25	-0.125
283677	REC114	-0.5	-0.5	-0.5	-1	-0.5	-0.75	-0.625
653583	PHLDB3	-1	-0.5	-0.75	0.5	1	0.75	0
7596	ZNF45	1	-0.5	0.25	-1	-0.5	-0.75	-0.25
100505989	SMIM31	-1	-1	-1	-1	0.5	-0.25	-0.625
79834	PEAK1	-1	-1	-1	-0.5	-1	-0.75	-0.875
346	APOC4	0	0	0	-0.866025403784439	0.866025403784439	0	0
5016	OVGP1	1	1	1	-1	-1	-1	0
128346	C1orf162	1	-1	0	1	0.5	0.75	0.375
57413	TMIGD3	0	0	0	0	0	0	0
388121	TNFAIP8L3	0.5	-1	-0.25	0	0.5	0.25	0
729440	CCDC61	-0.5	-1	-0.75	-0.5	-0.5	-0.5	-0.625
27202	C5AR2	0.5	1	0.75	1	-1	0	0.375
30846	EHD2	1	1	1	-0.5	-1	-0.75	0.125
100131137	BSPH1	0	0	0	0	0	0	0
157773	C8orf48	-0.5	0.5	0	-1	0.5	-0.25	-0.125
283150	FOXR1	0.5	1	0.75	-0.5	-1	-0.75	0
100507290	ZNF865	-0.5	-0.5	-0.5	0.5	0.5	0.5	0
89887	ZNF628	-1	-1	-1	-1	-0.5	-0.75	-0.875
399967	PATE2	1	0.5	0.75	-0.5	-0.5	-0.5	0.125
140576	S100A16	-1	-1	-1	-0.5	0.5	0	-0.5
199692	ZNF627	-0.5	1	0.25	-0.5	-0.5	-0.5	-0.125
147841	SPC24	-0.5	-0.5	-0.5	0.5	0.5	0.5	0
92312	MEX3A	1	1	1	1	1	1	1
632	BGLAP	-0.5	-1	-0.75	0.5	-0.5	0	-0.375
339390	CLEC4G	0	0	0	-0.5	0.5	0	0
148156	ZNF558	-1	-1	-1	0.5	-0.5	0	-0.5
642623	UBTFL1	0.5	-0.5	0	-0.5	-0.5	-0.5	-0.25
120114	FAT3	0	-0.866025403784439	-0.433012701892219	0.5	0.5	0.5	0.0334936490538903
27236	ARFIP1	0.5	0.5	0.5	0.5	-0.5	0	0.25
140687	GCNT7	0.5	0.5	0.5	1	-0.5	0.25	0.375
57091	CASS4	1	-0.5	0.25	-0.5	0.5	0	0.125
3755	KCNG1	1	0.5	0.75	0.5	0.5	0.5	0.625
27304	MOCS3	1	1	1	-1	0.5	-0.25	0.375
140876	RIPOR3	0.5	1	0.75	0	-1	-0.5	0.125
389170	LEKR1	-0.5	0.5	0	-0.5	0.5	0	0
10564	ARFGEF2	1	-0.5	0.25	1	-0.5	0.25	0.25
389161	ANKUB1	1	-1	0	0.5	0.5	0.5	0.25
259240	WFDC9	0	0	0	0	0	0	0
10816	SPINT3	0	0	0	-0.866025403784439	0.5	-0.183012701892219	-0.0915063509461097
4258	MGST2	-1	1	0	-1	-0.5	-0.75	-0.375
84969	TOX2	0.866025403784439	0.866025403784439	0.866025403784439	-0.5	1	0.25	0.558012701892219
9935	MAFB	1	1	1	-0.5	-0.5	-0.5	0.25
343578	ARHGAP40	0	0	0	-0.5	0.5	0	0
140699	MROH8	0.5	-0.5	0	-0.5	-0.5	-0.5	-0.25
140711	TLDC2	-0.866025403784439	-0.5	-0.683012701892219	0	0	0	-0.34150635094611
64417	TMEM267	-0.5	0.5	0	0.5	-1	-0.25	-0.125
6657	SOX2	0.5	1	0.75	-1	-1	-1	-0.125
8904	CPNE1	-0.5	-0.5	-0.5	-1	0.5	-0.25	-0.375
140873	C20orf173	-0.5	-1	-0.75	0.5	-1	-0.25	-0.5
128876	FAM83C	-1	-0.5	-0.75	0.5	1	0.75	0
345643	MCIDAS	0.5	-0.5	0	0.5	1	0.75	0.375
57644	MYH7B	0.5	-1	-0.25	-1	-1	-1	-0.625
79782	LRRC31	0.5	-0.5	0	-0.5	-1	-0.75	-0.375
8894	EIF2S2	0.5	0.5	0.5	1	1	1	0.75
3798	KIF5A	1	1	1	-1	-0.5	-0.75	0.125
149954	BPIFB4	0	0.866025403784439	0.433012701892219	-1	-0.5	-0.75	-0.15849364905389
164395	TTLL9	-1	-0.5	-0.75	-1	0.5	-0.25	-0.5
2307	FOXS1	1	1	1	0	0.866025403784439	0.433012701892219	0.71650635094611
245937	DEFB124	0.5	1	0.75	0	-1	-0.5	0.125
245929	DEFB115	0	0	0	0	0	0	0
245938	DEFB125	0	0	0	0	0	0	0
140881	DEFB129	0	0	0	1	0	0.5	0.25
85364	ZCCHC3	-0.5	-1	-0.75	1	0.5	0.75	0
50616	IL22	0	0	0	0	0.866025403784439	0.433012701892219	0.21650635094611
283106	CSNK2A3	-0.5	-0.5	-0.5	0.5	0.5	0.5	0
642636	RAD21L1	0	0	0	0	0	0	0
56477	CCL28	-1	-0.5	-0.75	-0.5	-0.5	-0.5	-0.625
79953	SYNDIG1	-0.5	1	0.25	-0.5	-1	-0.75	-0.25
643988	FNDC10	-0.5	-1	-0.75	-1	-1	-1	-0.875
7056	THBD	0.5	0.5	0.5	-1	1	0	0.25
118987	PDZD8	-1	-0.5	-0.75	1	-0.5	0.25	-0.25
552889	ATXN7L3B	1	0.5	0.75	1	1	1	0.875
55857	KIZ	0.5	-0.5	0	-1	0.5	-0.25	-0.125
388789	SMIM26	-0.5	0.5	0	0.5	0.5	0.5	0.25
80343	SEL1L2	0	0	0	0	-1	-0.5	-0.25
140862	ISM1	0.5	0.5	0.5	-0.866025403784439	1	0.0669872981077806	0.28349364905389
63926	ANKEF1	-0.5	-1	-0.75	-1	0.5	-0.25	-0.5
7334	UBE2N	1	1	1	0.5	1	0.75	0.875
10154	PLXNC1	-1	-1	-1	-1	-1	-1	-1
116835	HSPA12B	1	1	1	-0.5	1	0.25	0.625
57561	ARRDC3	0.5	0.5	0.5	-1	-0.5	-0.75	-0.125
83959	SLC4A11	1	0.5	0.75	-1	-1	-1	-0.125
3704	ITPA	-0.5	-0.5	-0.5	-0.5	1	0.25	-0.125
283431	GAS2L3	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5
79803	HPS6	0.5	1	0.75	1	-0.5	0.25	0.5
56903	PAPOLB	-0.5	-0.5	-0.5	0.5	-1	-0.25	-0.375
79955	PDZD7	0.5	0.5	0.5	-1	-1	-1	-0.25
150771	ITPRIPL1	-1	-1	-1	0.5	1	0.75	-0.125
60495	HPSE2	0	0	0	-0.866025403784439	0.866025403784439	0	0
58492	ZNF77	0.5	-0.5	0	-1	-0.5	-0.75	-0.375
399697	CTXN2	0	0	0	0	-0.866025403784439	-0.433012701892219	-0.21650635094611
10169	SERF2	1	-0.5	0.25	-0.5	-0.5	-0.5	-0.125
2870	GRK6	-0.5	-1	-0.75	-0.5	0.5	0	-0.375
9836	LCMT2	0.5	-0.5	0	-0.5	-0.5	-0.5	-0.25
10317	B3GALT5	0	0	0	-1	0	-0.5	-0.25
253314	EIF4E1B	-0.5	-1	-0.75	-1	-0.5	-0.75	-0.75
51332	SPTBN5	-0.5	0.5	0	-0.5	-0.5	-0.5	-0.25
26953	RANBP6	-1	0.5	-0.25	0.5	0.5	0.5	0.125
113189	CHST14	-0.5	-0.5	-0.5	-1	0.5	-0.25	-0.375
100505573	INAFM2	0.5	1	0.75	-1	-0.5	-0.75	0
116224	FAM122A	0.5	1	0.75	1	0.5	0.75	0.75
56924	PAK6	1	0.5	0.75	-0.5	-0.5	-0.5	0.125
375743	PTAR1	1	1	1	1	1	1	1
337960	KRTAP13-3	0	0	0	0	0	0	0
26585	GREM1	1	1	1	-0.5	-0.5	-0.5	0.25
1133	CHRM5	0.5	-0.5	0	0	-0.866025403784439	-0.433012701892219	-0.21650635094611
63982	ANO3	0	0	0	-1	-1	-1	-0.5
387758	FIBIN	-1	-0.5	-0.75	0	0	0	-0.375
200959	GABRR3	0	0	0	0.866025403784439	0	0.433012701892219	0.21650635094611
79832	QSER1	-0.5	-0.5	-0.5	1	0.5	0.75	0.125
29982	NRBF2	1	1	1	0.5	-0.5	0	0.5
24147	FJX1	-1	-1	-1	-0.5	0.5	0	-0.5
390110	ACCSL	0.866025403784439	0	0.433012701892219	0.5	0.5	0.5	0.46650635094611
56981	PRDM11	-1	-0.5	-0.75	-1	-1	-1	-0.875
8342	H2BC14	-0.5	0	-0.25	0.5	-0.5	0	-0.125
91775	NXPE3	1	0.5	0.75	-0.5	-0.5	-0.5	0.125
79797	ZNF408	1	0.5	0.75	0.5	0.5	0.5	0.625
57002	YAE1	0.5	0.5	0.5	0.5	-1	-0.25	0.125
119765	OR4B1	0	0	0	0	0	0	0
256144	OR4C3	0	0	0	0	0	0	0
403253	OR4A47	0	0	0	0	0	0	0
81327	OR4A16	0	-0.866025403784439	-0.433012701892219	0	0.866025403784439	0.433012701892219	0
81328	OR4A15	0	0	0	0	0	0	0
219428	OR4C16	0	0	0	0	0.866025403784439	0.433012701892219	0.21650635094611
941	CD80	-0.5	-0.5	-0.5	-1	-1	-1	-0.75
219436	OR5D14	0	0	0	0	0	0	0
219437	OR5L1	0	0	0	0	0	0	0
390144	OR5D16	0	0	0	0	0	0	0
219447	OR5AS1	0	0	0	0	0.866025403784439	0.433012701892219	0.21650635094611
120586	OR8I2	0	0	0	0	0.866025403784439	0.433012701892219	0.21650635094611
219464	OR5T2	0	0	0	0	0	0	0
81168	OR8J3	0	0	0	0	0	0	0
390157	OR8K1	0	0	0	0	0	0	0
219417	OR8U1	0	0	0	0	0	0	0
79482	OR5AL1	0	0	0	0	0	0	0
219493	OR5AR1	0	0	0	0	0	0	0
283189	OR9G4	0	0	0	0	0	0	0
390181	OR5AK2	0	0	0	0	0	0	0
219527	LRRC55	-0.866025403784439	-0.5	-0.683012701892219	0	1	0.5	-0.0915063509461097
741	ZNHIT2	1	1	1	-1	0.5	-0.25	0.375
131076	CCDC58	0.5	1	0.75	-0.5	0.5	0	0.375
401024	FSIP2	0	0	0	0	0.866025403784439	0.433012701892219	0.21650635094611
57493	HEG1	-1	-1	-1	-1	-1	-1	-1
375298	CERKL	0.866025403784439	0	0.433012701892219	-0.5	-0.5	-0.5	-0.0334936490538903
387103	CENPW	0.5	0.5	0.5	0.5	-0.5	0	0.25
494513	PJVK	0.5	-0.5	0	0.5	-1	-0.25	-0.125
50940	PDE11A	0	-0.5	-0.25	0.5	0.5	0.5	0.125
150737	TTC30B	-0.5	1	0.25	-1	-0.5	-0.75	-0.25
7456	WIPF1	-1	-0.5	-0.75	-1	-1	-1	-0.875
57571	CARNS1	-1	-1	-1	0.5	0.5	0.5	-0.25
285141	ERICH2	0	0	0	-0.5	-0.5	-0.5	-0.25
389058	SP5	0	0	0	1	0.5	0.75	0.375
10324	KLHL41	-0.5	-0.5	-0.5	0.5	1	0.75	0.125
6335	SCN9A	1	0.5	0.75	0.5	-0.5	0	0.375
6326	SCN2A	1	1	1	0.5	-0.5	0	0.5
55137	FIGN	-0.5	-0.5	-0.5	-1	0.5	-0.25	-0.375
57621	ZBTB2	0.5	0.5	0.5	1	1	1	0.75
56475	RPRM	-1	-0.5	-0.75	1	0.5	0.75	0
54542	RC3H2	-1	-1	-1	1	-0.5	0.25	-0.375
347169	OR1B1	0	0	0	0	0	0	0
138883	OR1N1	0	0	0	0	0	0	0
347168	OR1J1	0	0	0	0	0	0	0
3221	HOXC4	0.5	1	0.75	-0.5	0.5	0	0.375
51350	KRT76	0	0	0	0	0.866025403784439	0.433012701892219	0.21650635094611
113523638	SMIM41	-1	-1	-1	0.5	0.5	0.5	-0.25
768206	PRCD	0.5	-0.5	0	1	0.5	0.75	0.375
23048	FNBP1	-0.5	-0.5	-0.5	-1	-1	-1	-0.75
22845	DOLK	0.5	1	0.75	1	-0.5	0.25	0.5
653125	GOLGA8K	1	0.5	0.75	0.5	1	0.75	0.75
728489	DNLZ	1	0.5	0.75	-0.5	-0.5	-0.5	0.125
84920	ALG10	1	0.5	0.75	1	0.5	0.75	0.75
114798	SLITRK1	0	0	0	0	0.866025403784439	0.433012701892219	0.21650635094611
170622	COMMD6	-0.5	-1	-0.75	0.5	0.5	0.5	-0.125
100528020	FAM187A	0	0	0	0	0	0	0
340895	MALRD1	-0.5	1	0.25	-0.5	0.866025403784439	0.183012701892219	0.21650635094611
80755	AARSD1	-0.5	-0.5	-0.5	-0.5	0.5	0	-0.25
85290	KRTAP4-3	0	0	0	0	0.5	0.25	0.125
222967	RSPH10B	-0.5	-0.5	-0.5	1	0.5	0.75	0.125
353288	KRT26	0.5	0.5	0.5	-1	0.5	-0.25	0.125
613209	DEFB135	0	0	0	-1	-1	-1	-0.5
644414	DEFB131A	0	0	0	0	0	0	0
